"Date","Gender","Type","Ranking","Player","Country","Age","Points","Tournaments"
2019-06-17,"men","singles","46","Jordan Thompson","AUS","25","967","29"
2019-06-17,"men","singles","47","Mikhail Kukushkin","KAZ","31","955","24"
2019-06-17,"men","singles","48","Leonardo Mayer","ARG","32","940","25"
2019-06-17,"men","singles","49","Cameron Norrie","GBR","23","940","24"
2019-06-17,"men","singles","50","Philipp Kohlschreiber","GER","35","930","25"
2019-06-17,"men","singles","51","Marton Fucsovics","HUN","27","930","29"
2019-06-17,"men","singles","52","Filip Krajinovic","SRB","27","928","21"
2019-06-17,"men","singles","53","Hubert Hurkacz","POL","22","923","25"
2019-06-17,"men","singles","54","Richard Gasquet","FRA","32","920","18"
2019-06-17,"men","singles","55","Nicolas Jarry","CHI","23","900","26"
2019-06-17,"men","singles","56","Martin Klizan","SVK","29","895","21"
2019-06-17,"men","singles","57","John Millman","AUS","30","875","27"
2019-06-17,"men","singles","58","Pablo Carreno Busta","ESP","27","860","19"
2019-06-17,"men","singles","59","Juan Ignacio Londero","ARG","25","859","26"
2019-06-17,"men","singles","60","Casper Ruud","NOR","20","858","25"
2019-06-17,"men","singles","61","Reilly Opelka","USA","21","855","22"
2019-06-17,"men","singles","62","Damir Dzumhur","BIH","27","833","27"
2019-06-17,"men","singles","63","Daniel Evans","GBR","29","818","22"
2019-06-17,"men","singles","64","Ugo Humbert","FRA","20","817","32"
2019-06-17,"men","singles","65","Jeremy Chardy","FRA","32","810","27"
2019-06-17,"men","singles","66","Robin Haase","NED","32","781","28"
2019-06-17,"men","singles","67","Yoshihito Nishioka","JPN","23","776","23"
2019-06-17,"men","singles","68","Sam Querrey","USA","31","770","19"
2019-06-17,"men","singles","69","Andreas Seppi","ITA","35","770","28"
2019-06-17,"men","singles","70","Mackenzie McDonald","USA","24","761","24"
2019-06-17,"men","singles","71","Joao Sousa","POR","30","750","30"
2019-06-17,"men","singles","72","Roberto Carballes Baena","ESP","26","742","31"
2019-06-17,"men","singles","73","Ricardas Berankis","LTU","28","734","23"
2019-06-17,"men","singles","74","Lorenzo Sonego","ITA","24","732","29"
2019-06-17,"men","singles","75","Federico Delbonis","ARG","28","731","24"
2019-06-17,"men","singles","76","Steve Johnson","USA","29","725","26"
2019-06-17,"men","singles","77","Jo-Wilfried Tsonga","FRA","34","725","23"
2019-06-17,"men","singles","78","Pablo Andujar","ESP","33","702","22"
2019-06-17,"men","singles","79","Denis Kudla","USA","26","700","27"
2019-06-17,"men","singles","80","Matthew Ebden","AUS","31","696","24"
2019-06-17,"men","singles","81","Andrey Rublev","RUS","21","696","24"
2019-06-17,"men","singles","82","Miomir Kecmanovic","SRB","19","671","22"
2019-06-17,"men","singles","83","Ivo Karlovic","CRO","40","669","22"
2019-06-17,"men","singles","84","Marius Copil","ROU","28","667","23"
2019-06-17,"men","singles","85","Alexander Bublik","KAZ","21","662","29"
2019-06-17,"men","singles","86","Corentin Moutet","FRA","20","660","25"
2019-06-17,"men","singles","87","Lloyd Harris","RSA","22","652","29"
2019-06-17,"men","singles","88","Jaume Munar","ESP","22","630","25"
2019-06-17,"men","singles","89","Bradley Klahn","USA","28","628","22"
2019-06-17,"men","singles","90","Ernests Gulbis","LAT","30","617","17"
2019-06-17,"men","singles","91","Tennys Sandgren","USA","27","599","24"
2019-06-17,"men","singles","92","Aljaz Bedene","SLO","29","595","20"
2019-06-17,"men","singles","93","Henri Laaksonen","SUI","27","593","26"
2019-06-17,"men","singles","94","Hugo Dellien","BOL","26","593","26"
2019-06-17,"men","singles","95","Prajnesh Gunneswaran","IND","29","591","20"
2019-06-17,"men","singles","96","Paolo Lorenzi","ITA","37","572","34"
2019-06-17,"men","singles","97","Yannick Maden","GER","29","570","27"
2019-06-17,"men","singles","98","Albert Ramos-Vinolas","ESP","31","560","32"
2019-06-17,"men","singles","99","Thomas Fabbiano","ITA","30","557","23"
2019-06-17,"men","singles","100","Malek Jaziri","TUN","35","557","29"
2019-06-24,"men","singles","1","Novak Djokovic","SRB","32","12,415","16"
2019-06-24,"men","singles","2","Rafael Nadal","ESP","33","7,945","16"
2019-06-24,"men","singles","3","Roger Federer","SUI","37","6,620","16"
2019-06-24,"men","singles","4","Dominic Thiem","AUT","25","4,595","23"
2019-06-24,"men","singles","5","Alexander Zverev","GER","22","4,405","24"
2019-06-24,"men","singles","6","Stefanos Tsitsipas","GRE","20","4,215","28"
2019-06-24,"men","singles","7","Kei Nishikori","JPN","29","4,040","22"
2019-06-24,"men","singles","8","Kevin Anderson","RSA","33","3,610","16"
2019-06-24,"men","singles","9","Karen Khachanov","RUS","23","2,980","26"
2019-06-24,"men","singles","10","Fabio Fognini","ITA","32","2,785","24"
2019-06-24,"men","singles","11","Juan Martin del Potro","ARG","30","2,740","15"
2019-06-24,"men","singles","12","John Isner","USA","34","2,715","19"
2019-06-24,"men","singles","13","Daniil Medvedev","RUS","23","2,625","27"
2019-06-24,"men","singles","14","Borna Coric","CRO","22","2,205","22"
2019-06-24,"men","singles","15","Gael Monfils","FRA","32","2,055","22"
2019-06-24,"men","singles","16","Nikoloz Basilashvili","GEO","27","1,960","28"
2019-06-24,"men","singles","17","Milos Raonic","CAN","28","1,945","20"
2019-06-24,"men","singles","18","Marin Cilic","CRO","30","1,940","19"
2019-06-24,"men","singles","19","Stan Wawrinka","SUI","34","1,715","22"
2019-06-24,"men","singles","20","Matteo Berrettini","ITA","23","1,665","28"
2019-06-24,"men","singles","21","Felix Auger-Aliassime","CAN","18","1,654","29"
2019-06-24,"men","singles","22","Roberto Bautista Agut","ESP","31","1,600","23"
2019-06-24,"men","singles","23","David Goffin","BEL","28","1,510","25"
2019-06-24,"men","singles","24","Diego Schwartzman","ARG","26","1,485","27"
2019-06-24,"men","singles","25","Gilles Simon","FRA","34","1,445","28"
2019-06-24,"men","singles","26","Guido Pella","ARG","29","1,430","26"
2019-06-24,"men","singles","27","Denis Shapovalov","CAN","20","1,390","28"
2019-06-24,"men","singles","28","Lucas Pouille","FRA","25","1,340","22"
2019-06-24,"men","singles","29","Alex de Minaur","AUS","20","1,330","24"
2019-06-24,"men","singles","30","Laslo Djere","SRB","24","1,329","25"
2019-06-24,"men","singles","31","Kyle Edmund","GBR","24","1,280","24"
2019-06-24,"men","singles","32","Benoit Paire","FRA","30","1,278","33"
2019-06-24,"men","singles","33","Dusan Lajovic","SRB","28","1,271","25"
2019-06-24,"men","singles","34","Jan-Lennard Struff","GER","29","1,265","25"
2019-06-24,"men","singles","35","Cristian Garin","CHI","23","1,259","22"
2019-06-24,"men","singles","36","Fernando Verdasco","ESP","35","1,210","27"
2019-06-24,"men","singles","37","Adrian Mannarino","FRA","30","1,171","31"
2019-06-24,"men","singles","38","Pierre-Hugues Herbert","FRA","28","1,168","28"
2019-06-24,"men","singles","39","Frances Tiafoe","USA","21","1,160","25"
2019-06-24,"men","singles","40","Marco Cecchinato","ITA","26","1,130","28"
2019-06-24,"men","singles","41","Radu Albot","MDA","29","1,126","29"
2019-06-24,"men","singles","42","Taylor Fritz","USA","21","1,090","28"
2019-06-24,"men","singles","43","Nick Kyrgios","AUS","24","1,045","22"
2019-06-24,"men","singles","44","Pablo Cuevas","URU","33","1,003","24"
2019-06-24,"men","singles","45","Jordan Thompson","AUS","25","967","28"
2019-06-24,"men","singles","46","Richard Gasquet","FRA","33","965","18"
2019-06-24,"men","singles","47","Mikhail Kukushkin","KAZ","31","955","25"
2019-06-24,"men","singles","48","Grigor Dimitrov","BUL","28","952","19"
2019-06-24,"men","singles","49","Cameron Norrie","GBR","23","940","24"
2019-06-24,"men","singles","50","Marton Fucsovics","HUN","27","930","29"
2019-06-24,"men","singles","51","Filip Krajinovic","SRB","27","928","21"
2019-06-24,"men","singles","52","Hubert Hurkacz","POL","22","923","26"
2019-06-24,"men","singles","53","Feliciano Lopez","ESP","37","917","19"
2019-06-24,"men","singles","54","Martin Klizan","SVK","29","903","22"
2019-06-24,"men","singles","55","Nicolas Jarry","CHI","23","900","26"
2019-06-24,"men","singles","56","Leonardo Mayer","ARG","32","895","24"
2019-06-24,"men","singles","57","Philipp Kohlschreiber","GER","35","885","25"
2019-06-24,"men","singles","58","John Millman","AUS","30","875","27"
2019-06-24,"men","singles","59","Pablo Carreno Busta","ESP","27","860","19"
2019-06-24,"men","singles","60","Casper Ruud","NOR","20","857","24"
2019-06-24,"men","singles","61","Reilly Opelka","USA","21","855","22"
2019-06-24,"men","singles","62","Juan Ignacio Londero","ARG","25","854","25"
2019-06-24,"men","singles","63","Damir Dzumhur","BIH","27","833","26"
2019-06-24,"men","singles","64","Ugo Humbert","FRA","20","822","33"
2019-06-24,"men","singles","65","Daniel Evans","GBR","29","818","22"
2019-06-24,"men","singles","66","Joao Sousa","POR","30","795","30"
2019-06-24,"men","singles","67","Yoshihito Nishioka","JPN","23","776","23"
2019-06-24,"men","singles","68","Mackenzie McDonald","USA","24","761","23"
2019-06-24,"men","singles","69","Steve Johnson","USA","29","750","26"
2019-06-24,"men","singles","70","Jo-Wilfried Tsonga","FRA","34","750","24"
2019-06-24,"men","singles","71","Andreas Seppi","ITA","35","745","28"
2019-06-24,"men","singles","72","Roberto Carballes Baena","ESP","26","742","31"
2019-06-24,"men","singles","73","Robin Haase","NED","32","736","28"
2019-06-24,"men","singles","74","Ricardas Berankis","LTU","29","734","23"
2019-06-24,"men","singles","75","Lorenzo Sonego","ITA","24","732","29"
2019-06-24,"men","singles","76","Federico Delbonis","ARG","28","731","24"
2019-06-24,"men","singles","77","Pablo Andujar","ESP","33","702","22"
2019-06-24,"men","singles","78","Andrey Rublev","RUS","21","696","24"
2019-06-24,"men","singles","79","Sam Querrey","USA","31","680","18"
2019-06-24,"men","singles","80","Ivo Karlovic","CRO","40","679","23"
2019-06-24,"men","singles","81","Jeremy Chardy","FRA","32","675","27"
2019-06-24,"men","singles","82","Miomir Kecmanovic","SRB","19","675","23"
2019-06-24,"men","singles","83","Alexander Bublik","KAZ","22","673","29"
2019-06-24,"men","singles","84","Marius Copil","ROU","28","667","23"
2019-06-24,"men","singles","85","Corentin Moutet","FRA","20","660","26"
2019-06-24,"men","singles","86","Aljaz Bedene","SLO","29","660","20"
2019-06-24,"men","singles","87","Lloyd Harris","RSA","22","652","29"
2019-06-24,"men","singles","88","Jaume Munar","ESP","22","630","26"
2019-06-24,"men","singles","89","Bradley Klahn","USA","28","628","21"
2019-06-24,"men","singles","90","Ernests Gulbis","LAT","30","617","17"
2019-06-24,"men","singles","91","Matthew Ebden","AUS","31","606","24"
2019-06-24,"men","singles","92","Tennys Sandgren","USA","27","599","24"
2019-06-24,"men","singles","93","Hugo Dellien","BOL","26","593","26"
2019-06-24,"men","singles","94","Prajnesh Gunneswaran","IND","29","591","20"
2019-06-24,"men","singles","95","Henri Laaksonen","SUI","27","586","26"
2019-06-24,"men","singles","96","Yannick Maden","GER","29","567","27"
2019-06-24,"men","singles","97","Albert Ramos-Vinolas","ESP","31","560","32"
2019-06-24,"men","singles","98","Malek Jaziri","TUN","35","557","28"
2019-06-24,"men","singles","99","Alexei Popyrin","AUS","19","553","25"
2019-06-24,"men","singles","100","Stefano Travaglia","ITA","27","549","28"
2019-07-01,"men","singles","1","Novak Djokovic","SRB","32","12,415","16"
2019-07-01,"men","singles","2","Rafael Nadal","ESP","33","7,945","16"
2019-07-01,"men","singles","3","Roger Federer","SUI","37","6,620","16"
2019-07-01,"men","singles","4","Dominic Thiem","AUT","25","4,595","23"
2019-07-01,"men","singles","5","Alexander Zverev","GER","22","4,405","24"
2019-07-01,"men","singles","6","Stefanos Tsitsipas","GRE","20","4,215","28"
2019-07-01,"men","singles","7","Kei Nishikori","JPN","29","4,040","22"
2019-07-01,"men","singles","8","Kevin Anderson","RSA","33","3,610","16"
2019-07-01,"men","singles","9","Karen Khachanov","RUS","23","2,980","26"
2019-07-01,"men","singles","10","Fabio Fognini","ITA","32","2,785","24"
2019-07-01,"men","singles","11","Juan Martin del Potro","ARG","30","2,740","15"
2019-07-01,"men","singles","12","John Isner","USA","34","2,715","19"
2019-07-01,"men","singles","13","Daniil Medvedev","RUS","23","2,625","26"
2019-07-01,"men","singles","14","Borna Coric","CRO","22","2,205","22"
2019-07-01,"men","singles","15","Gael Monfils","FRA","32","1,985","21"
2019-07-01,"men","singles","16","Nikoloz Basilashvili","GEO","27","1,960","27"
2019-07-01,"men","singles","17","Milos Raonic","CAN","28","1,945","20"
2019-07-01,"men","singles","18","Marin Cilic","CRO","30","1,940","19"
2019-07-01,"men","singles","19","Stan Wawrinka","SUI","34","1,715","21"
2019-07-01,"men","singles","20","Matteo Berrettini","ITA","23","1,665","27"
2019-07-01,"men","singles","21","Felix Auger-Aliassime","CAN","18","1,654","28"
2019-07-01,"men","singles","22","Roberto Bautista Agut","ESP","31","1,600","23"
2019-07-01,"men","singles","23","David Goffin","BEL","28","1,510","25"
2019-07-01,"men","singles","24","Diego Schwartzman","ARG","26","1,485","26"
2019-07-01,"men","singles","25","Gilles Simon","FRA","34","1,445","28"
2019-07-01,"men","singles","26","Guido Pella","ARG","29","1,430","26"
2019-07-01,"men","singles","27","Denis Shapovalov","CAN","20","1,390","27"
2019-07-01,"men","singles","28","Lucas Pouille","FRA","25","1,340","22"
2019-07-01,"men","singles","29","Alex de Minaur","AUS","20","1,330","23"
2019-07-01,"men","singles","30","Kyle Edmund","GBR","24","1,325","24"
2019-07-01,"men","singles","31","Taylor Fritz","USA","21","1,320","28"
2019-07-01,"men","singles","32","Benoit Paire","FRA","30","1,278","34"
2019-07-01,"men","singles","33","Jan-Lennard Struff","GER","29","1,265","25"
2019-07-01,"men","singles","34","Cristian Garin","CHI","23","1,259","22"
2019-07-01,"men","singles","35","Laslo Djere","SRB","24","1,255","25"
2019-07-01,"men","singles","36","Dusan Lajovic","SRB","29","1,251","25"
2019-07-01,"men","singles","37","Fernando Verdasco","ESP","35","1,235","27"
2019-07-01,"men","singles","38","Frances Tiafoe","USA","21","1,160","25"
2019-07-01,"men","singles","39","Pierre-Hugues Herbert","FRA","28","1,143","28"
2019-07-01,"men","singles","40","Radu Albot","MDA","29","1,126","30"
2019-07-01,"men","singles","41","Marco Cecchinato","ITA","26","1,085","28"
2019-07-01,"men","singles","42","Adrian Mannarino","FRA","31","1,066","31"
2019-07-01,"men","singles","43","Nick Kyrgios","AUS","24","1,045","22"
2019-07-01,"men","singles","44","Jordan Thompson","AUS","25","1,037","28"
2019-07-01,"men","singles","45","Pablo Cuevas","URU","33","1,003","25"
2019-07-01,"men","singles","46","Lorenzo Sonego","ITA","24","970","30"
2019-07-01,"men","singles","47","Richard Gasquet","FRA","33","965","18"
2019-07-01,"men","singles","48","Hubert Hurkacz","POL","22","959","27"
2019-07-01,"men","singles","49","Grigor Dimitrov","BUL","28","952","19"
2019-07-01,"men","singles","50","Pablo Carreno Busta","ESP","27","950","20"
2019-07-01,"men","singles","51","Marton Fucsovics","HUN","27","930","29"
2019-07-01,"men","singles","52","Filip Krajinovic","SRB","27","928","21"
2019-07-01,"men","singles","53","Nicolas Jarry","CHI","23","920","26"
2019-07-01,"men","singles","54","Feliciano Lopez","ESP","37","917","19"
2019-07-01,"men","singles","55","Cameron Norrie","GBR","23","915","24"
2019-07-01,"men","singles","56","Martin Klizan","SVK","29","903","22"
2019-07-01,"men","singles","57","Philipp Kohlschreiber","GER","35","885","25"
2019-07-01,"men","singles","58","Mikhail Kukushkin","KAZ","31","885","25"
2019-07-01,"men","singles","59","Leonardo Mayer","ARG","32","875","23"
2019-07-01,"men","singles","60","Juan Ignacio Londero","ARG","25","870","26"
2019-07-01,"men","singles","61","Daniel Evans","GBR","29","860","23"
2019-07-01,"men","singles","62","Casper Ruud","NOR","20","857","24"
2019-07-01,"men","singles","63","Reilly Opelka","USA","21","855","23"
2019-07-01,"men","singles","64","John Millman","AUS","30","850","27"
2019-07-01,"men","singles","65","Sam Querrey","USA","31","830","19"
2019-07-01,"men","singles","66","Ugo Humbert","FRA","21","822","34"
2019-07-01,"men","singles","67","Miomir Kecmanovic","SRB","19","817","24"
2019-07-01,"men","singles","68","Yoshihito Nishioka","JPN","23","776","23"
2019-07-01,"men","singles","69","Joao Sousa","POR","30","770","30"
2019-07-01,"men","singles","70","Mackenzie McDonald","USA","24","761","23"
2019-07-01,"men","singles","71","Steve Johnson","USA","29","750","26"
2019-07-01,"men","singles","72","Jo-Wilfried Tsonga","FRA","34","750","24"
2019-07-01,"men","singles","73","Andreas Seppi","ITA","35","745","28"
2019-07-01,"men","singles","74","Roberto Carballes Baena","ESP","26","742","31"
2019-07-01,"men","singles","75","Federico Delbonis","ARG","28","731","24"
2019-07-01,"men","singles","76","Robin Haase","NED","32","716","27"
2019-07-01,"men","singles","77","Ricardas Berankis","LTU","29","714","22"
2019-07-01,"men","singles","78","Pablo Andujar","ESP","33","702","22"
2019-07-01,"men","singles","79","Andrey Rublev","RUS","21","696","25"
2019-07-01,"men","singles","80","Ivo Karlovic","CRO","40","679","23"
2019-07-01,"men","singles","81","Jeremy Chardy","FRA","32","675","28"
2019-07-01,"men","singles","82","Alexander Bublik","KAZ","22","673","30"
2019-07-01,"men","singles","83","Hugo Dellien","BOL","26","666","27"
2019-07-01,"men","singles","84","Corentin Moutet","FRA","20","660","26"
2019-07-01,"men","singles","85","Aljaz Bedene","SLO","29","660","20"
